LocationName	Operation	NodeNumber	NodeName	X	Y	Heading	Floor	StopType	RestartAllowed	DestinationOnly	GridlockEscapeNodeNumber	DetourNodeNumber	LaneNode	MaxLaneNodeDistance	LaneNodeSpeed	RestartAPlusMacro	ArriveAPlusMacro	DepartAPlusMacro
NULL	NULL	6131	N6131	541370	509655	180	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	1050	N1050	540207	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_40_5	Drop	6140	N6140	532560	509645	180	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_40_5	Pick	6140	N6140	532560	509645	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6141	N6141	534360	509645	180	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	1051	N1051	544243	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_40_8	Pick	6150	N6150	509350	509635	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_40_8	Drop	6150	N6150	509350	509635	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6151	N6151	507750	509635	0	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	1052	N1052	545747	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_40_10	Pick	6160	N6160	502350	509640	0	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_40_10	Drop	6160	N6160	502350	509640	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6161	N6161	500550	509640	0	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	1053	N1053	547324	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_40_11	Pick	6170	N6170	495280	509630	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_40_11	Drop	6170	N6170	495280	509630	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6171	N6171	493680	509630	0	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	1054	N1054	556901	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_07_08_CtrL	Center	631	N0631	510377	506833	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_07_08_CtrU	Center	631	N0631	510377	506833	0	0	1	1	0	0	0	0	0	0	 	 	 
P40_08_H2	Park	632	N0632	509677	506833	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7272	N7272	624590	501610	180	0	1	1	0	0	0	0	0	0	 	 	 
P42_02	Pick	6340	N6340	608040	504692	-90	0	1	1	1	0	0	0	0	0	 	 	 
P42_02	Drop	6340	N6340	608040	504692	-90	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6341	N6341	608040	506480	-90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1055	N1055	558405	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6350	N6350	608070	508900	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6351	N6351	608070	507768	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1056	N1056	559982	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_04	Pick	6360	N6360	600929	504692	-90	0	1	1	1	0	0	0	0	0	 	 	 
P42_04	Drop	6360	N6360	600929	504692	-90	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6361	N6361	600929	506480	-90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1057	N1057	564013	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_03	Pick	6370	N6370	600891	508900	90.19	0	1	1	1	0	0	0	0	0	 	 	 
P42_03	Drop	6370	N6370	600891	508900	90.19	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6371	N6371	600897	507090	90.19	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1058	N1058	565517	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_06	Pick	6380	N6380	593825	504692	-90	0	1	1	1	0	0	0	0	0	 	 	 
P42_06	Drop	6380	N6380	593825	504692	-90	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6381	N6381	593825	506480	-90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1059	N1059	567094	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_05	Pick	6390	N6390	593764	508900	90.22	0	1	1	1	0	0	0	0	0	 	 	 
P42_05	Drop	6390	N6390	593764	508900	90.22	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6391	N6391	593771	507090	90.22	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1060	N1060	571129	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_08	Pick	6400	N6400	572648	504692	-90	0	1	1	0	0	0	0	0	0	 	 	 
P42_08	Drop	6400	N6400	572648	504692	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6401	N6401	572648	506480	-90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1061	N1061	572633	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_07	Pick	6410	N6410	572616	508900	90	0	1	1	1	0	0	0	0	0	 	 	 
P42_07	Drop	6410	N6410	572616	508900	90	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6411	N6411	572616	507090	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1062	N1062	574210	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_10	Pick	6420	N6420	565530	504692	-89.87	0	1	1	1	0	0	0	0	0	 	 	 
P42_10	Drop	6420	N6420	565530	504692	-89.87	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6421	N6421	565526	506480	-89.87	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1063	N1063	592281	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_09	Pick	6430	N6430	565510	508900	90	0	1	1	1	0	0	0	0	0	 	 	 
P42_09	Drop	6430	N6430	565510	508900	90	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6431	N6431	565510	507090	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1064	N1064	593785	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6440	N6440	558416	504692	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6441	N6441	558416	505940	-90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1065	N1065	595362	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P42_11	Pick	6450	N6450	558406	508900	90	0	1	1	1	0	0	0	0	0	 	 	 
P42_11	Drop	6450	N6450	558406	508900	90	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6451	N6451	558406	507081	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1066	N1066	599391	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_42_2	Drop	6460	N6460	608500	509665	180	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_42_2	Pick	6460	N6460	608500	509665	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6461	N6461	610550	509665	180	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1067	N1067	600895	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_42_3	Pick	6470	N6470	602050	509645	180	0	1	1	0	0	0	0	0	0	 	 	 
CORE_42_3	Drop	6470	N6470	602050	509645	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6471	N6471	603650	509645	180	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1068	N1068	602472	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_42_5	Pick	6480	N6480	594900	509655	180	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_42_5	Drop	6480	N6480	594900	509655	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6481	N6481	596641	509655	180	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1069	N1069	606500	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_42_8	Pick	6490	N6490	571600	509660	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_42_8	Drop	6490	N6490	571600	509660	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6491	N6491	570000	509660	0	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	1070	N1070	608004	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_42_10	Pick	6500	N6500	564500	509648	0	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_42_10	Drop	6500	N6500	564500	509648	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6501	N6501	562900	509648	0	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	1071	N1071	609581	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_42_11	Pick	6510	N6510	557520	509630	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_42_11	Drop	6510	N6510	557520	509630	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6511	N6511	555920	509630	0	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	1072	N1072	619151	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	7282	N7282	622708	501610	180	0	1	1	0	0	0	0	0	0	 	 	 
P44_02	Pick	6660	N6660	670304	504692	-90	0	1	1	1	0	0	0	0	0	 	 	 
P44_02	Drop	6660	N6660	670304	504692	-90	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6661	N6661	670304	506476	-90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1073	N1073	620655	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6670	N6670	670315	508900	90	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6671	N6671	670315	507768	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1074	N1074	622232	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_04	Drop	6680	N6680	663188	504692	-89.68	0	1	1	1	0	0	0	0	0	 	 	 
P44_04	Pick	6680	N6680	663188	504692	-89.68	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6681	N6681	663178	506476	-89.68	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1075	N1075	626271	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_03	Pick	6690	N6690	663143	508900	90.22	0	1	1	1	0	0	0	0	0	 	 	 
P44_03	Drop	6690	N6690	663143	508900	90.22	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6691	N6691	663143	507100	89.78	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1076	N1076	627775	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_06	Pick	6700	N6700	656077	504692	-89.84	0	1	1	1	0	0	0	0	0	 	 	 
P44_06	Drop	6700	N6700	656077	504692	-89.84	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6701	N6701	656072	506476	-89.84	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1077	N1077	629352	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_05	Pick	6710	N6710	656020	508900	90.32	0	1	1	1	0	0	0	0	0	 	 	 
P44_05	Drop	6710	N6710	656020	508900	90.32	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6711	N6711	656030	507100	90.32	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1078	N1078	633385	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_08	Pick	6720	N6720	634920	504692	-89.52	0	1	1	1	0	0	0	0	0	 	 	 
P44_08	Drop	6720	N6720	634920	504692	-89.52	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6721	N6721	634905	506476	-89.52	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1079	N1079	634889	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_07	Pick	6730	N6730	634868	508899	90	0	1	1	1	0	0	0	0	0	 	 	 
P44_07	Drop	6730	N6730	634868	508899	90	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6731	N6731	634868	507100	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1080	N1080	636466	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_10	Pick	6740	N6740	627808	504692	-88.97	0	1	1	1	0	0	0	0	0	 	 	 
P44_10	Drop	6740	N6740	627808	504692	-88.97	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6741	N6741	627776	506476	-88.97	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1081	N1081	654529	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_09	Pick	6750	N6750	627750	508896	90	0	1	1	1	0	0	0	0	0	 	 	 
P44_09	Drop	6750	N6750	627750	508896	90	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6751	N6751	627750	507106	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1082	N1082	656033	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6760	N6760	620693	504692	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6761	N6761	620694	505940	-90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1083	N1083	657610	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_11	Pick	6770	N6770	620634	508900	90.32	0	1	1	1	0	0	0	0	0	 	 	 
P44_11	Drop	6770	N6770	620634	508900	90.32	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	6771	N6771	620644	507100	90.32	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1084	N1084	661652	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_44_2	Pick	6780	N6780	670850	509655	180	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_44_2	Drop	6780	N6780	670850	509655	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6781	N6781	672773	509655	180	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	1085	N1085	663156	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_44_3	Pick	6790	N6790	664300	509638	180	0	1	1	0	0	0	0	0	0	 	 	 
CORE_44_3	Drop	6790	N6790	664300	509638	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6791	N6791	665900	509638	180	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1086	N1086	664733	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_44_5	Pick	6800	N6800	657150	509658	180	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_44_5	Drop	6800	N6800	657150	509658	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6801	N6801	658900	509658	180	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	1087	N1087	668762	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_44_8	Pick	6810	N6810	633820	509648	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_44_8	Drop	6810	N6810	633820	509648	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6811	N6811	632280	509648	0	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	1088	N1088	670266	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_44_10	Pick	6820	N6820	626760	509668	0	0	1	1	0	0	0	0	0	0	 	 	 
WASTE_44_10	Drop	6820	N6820	626760	509668	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6821	N6821	625160	509668	0	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	1089	N1089	671843	506010	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_44_11	Pick	6830	N6830	619682	509648	0	0	1	1	0	0	0	0	0	0	 	 	 
CORE_44_11	Drop	6830	N6830	619682	509648	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	6831	N6831	618082	509648	0	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	1090	N1090	516797	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_200	Pick	7010	N7010	626818	526650	-89.95	0	1	1	1	0	0	0	0	0	 	 	 
LANE_200	Drop	7010	N7010	626818	526650	-89.95	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7011	N7011	626806	539100	-89.95	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1091	N1091	517294	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_201	Pick	7020	N7020	629483	526650	-89.92	0	1	1	1	0	0	0	0	0	 	 	 
LANE_201	Drop	7020	N7020	629483	526650	-89.92	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7021	N7021	629465	539100	-89.92	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1092	N1092	518681	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_202	Pick	7030	N7030	631369	526650	-89.9	0	1	1	1	0	0	0	0	0	 	 	 
LANE_202	Drop	7030	N7030	631369	526650	-89.9	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7031	N7031	631347	539100	-89.9	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1093	N1093	519178	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_203	Pick	7040	N7040	633258	526650	-89.82	0	1	1	1	0	0	0	0	0	 	 	 
LANE_203	Drop	7040	N7040	633258	526650	-89.82	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7041	N7041	633218	539100	-89.82	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1094	N1094	520560	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_204	Pick	7050	N7050	635588	526650	-89.92	0	1	1	1	0	0	0	0	0	 	 	 
LANE_204	Drop	7050	N7050	635588	526650	-89.92	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7051	N7051	635570	539100	-89.92	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1095	N1095	521057	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_205	Pick	7060	N7060	637462	526650	-89.98	0	1	1	1	0	0	0	0	0	 	 	 
LANE_205	Drop	7060	N7060	637462	526650	-89.98	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7061	N7061	637458	539100	-89.98	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1096	N1096	522446	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_206	Pick	7070	N7070	639330	526650	-90	0	1	1	1	0	0	0	0	0	 	 	 
LANE_206	Drop	7070	N7070	639330	526650	-90	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7071	N7071	639330	539100	-90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1097	N1097	522943	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_207	Pick	7080	N7080	643817	526650	-89.94	0	1	1	1	0	0	0	0	0	 	 	 
LANE_207	Drop	7080	N7080	643817	526650	-89.94	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7081	N7081	643804	539100	-89.94	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1098	N1098	524305	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_208	Pick	7090	N7090	645691	526750	-89.91	0	1	1	1	0	0	0	0	0	 	 	 
LANE_208	Drop	7090	N7090	645691	526750	-89.91	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7091	N7091	645672	539100	-89.91	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1099	N1099	524802	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_209	Pick	7100	N7100	648031	526750	-90.01	0	1	1	1	0	0	0	0	0	 	 	 
LANE_209	Drop	7100	N7100	648031	526750	-90.01	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7101	N7101	648033	539100	-90.01	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1100	N1100	526204	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_210	Pick	7110	N7110	649911	526750	-89.97	0	1	1	1	0	0	0	0	0	 	 	 
LANE_210	Drop	7110	N7110	649911	526750	-89.97	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7111	N7111	649904	539100	-89.97	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1101	N1101	526701	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_211	Pick	7120	N7120	651794	526750	-89.93	0	1	1	1	0	0	0	0	0	 	 	 
LANE_211	Drop	7120	N7120	651794	526750	-89.93	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7121	N7121	651779	539100	-89.93	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1102	N1102	528071	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_212	Pick	7130	N7130	654832	526750	-90.1	0	1	1	1	0	0	0	0	0	 	 	 
LANE_212	Drop	7130	N7130	654832	526750	-90.1	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7131	N7131	654853	539100	-90.1	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1103	N1103	528568	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_316	Pick	7140	N7140	651915	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_316	Drop	7140	N7140	651915	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	7141	N7141	651915	499715	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1104	N1104	529957	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_315	Pick	7150	N7150	650038	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_315	Drop	7150	N7150	650038	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	7151	N7151	650038	499600	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1105	N1105	530454	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_314	Pick	7160	N7160	648145	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_314	Drop	7160	N7160	648145	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	7161	N7161	648145	499600	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1106	N1106	531829	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_313	Pick	7170	N7170	646282	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_313	Drop	7170	N7170	646282	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	7171	N7171	646282	499600	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1107	N1107	532326	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_312	Pick	7180	N7180	644405	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_312	Drop	7180	N7180	644405	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	7181	N7181	644405	499600	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1108	N1108	533567	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_311	Pick	7190	N7190	642520	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_311	Drop	7190	N7190	642520	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	7191	N7191	642520	499600	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1109	N1109	534064	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_310	Pick	7200	N7200	639120	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_310	Drop	7200	N7200	639120	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	7201	N7201	639120	499350	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1110	N1110	535603	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_309	Pick	7210	N7210	637230	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_309	Drop	7210	N7210	637230	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	7211	N7211	637230	499350	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1111	N1111	536100	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_308A	Pick	7220	N7220	635358	501350	89.89	0	1	1	1	0	0	0	0	0	 	 	 
LANE_308A	Drop	7220	N7220	635358	501350	89.89	0	1	1	1	0	0	0	0	0	 	 	 
LANE_308B	Pick	7220	N7220	635358	501350	89.89	0	1	1	1	0	0	0	0	0	 	 	 
LANE_308B	Drop	7220	N7220	635358	501350	89.89	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7221	N7221	635354	499350	89.89	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1112	N1112	537478	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_307A	Pick	7230	N7230	633485	501350	89.57	0	1	1	1	0	0	0	0	0	 	 	 
LANE_307A	Drop	7230	N7230	633485	501350	89.57	0	1	1	1	0	0	0	0	0	 	 	 
LANE_307B	Pick	7230	N7230	633485	501350	89.57	0	1	1	1	0	0	0	0	0	 	 	 
LANE_307B	Drop	7230	N7230	633485	501350	89.57	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7231	N7231	633470	499350	89.57	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1113	N1113	537975	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_306A	Pick	7240	N7240	631585	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_306A	Drop	7240	N7240	631585	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_306B	Pick	7240	N7240	631585	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_306B	Drop	7240	N7240	631585	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	7241	N7241	631585	499350	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1114	N1114	539359	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_305A	Pick	7250	N7250	629705	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_305A	Drop	7250	N7250	629705	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_305B	Pick	7250	N7250	629705	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_305B	Drop	7250	N7250	629705	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	7251	N7251	629705	499350	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1115	N1115	539856	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_304A	Pick	7260	N7260	626497	501350	89.37	0	1	1	1	0	0	0	0	0	 	 	 
LANE_304A	Drop	7260	N7260	626497	501350	89.37	0	1	1	1	0	0	0	0	0	 	 	 
LANE_304B	Pick	7260	N7260	626497	501350	89.37	0	1	1	1	0	0	0	0	0	 	 	 
LANE_304B	Drop	7260	N7260	626497	501350	89.37	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7261	N7261	626475	499350	89.37	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	1116	N1116	541235	489782	0	0	1	1	0	0	0	0	0	0	 	 	 
LANE_303A	Pick	7270	N7270	624590	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_303A	Drop	7270	N7270	624590	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_303B	Pick	7270	N7270	624590	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
LANE_303B	Drop	7270	N7270	624590	501610	90	0	1	0	1	0	0	0	0	0	 	 	 
NULL	NULL	7271	N7271	624590	499350	90	0	1	0	0	0	0	0	0	0	 	 	 
